Time / s,"CO2 mmHg, Waveform"
820.6560000000001,0.0
820.6640000000001,0.0
820.672,0.0
820.6800000000001,0.0
820.6880000000001,0.0
820.696,0.0
820.7040000000001,0.0
820.7120000000001,0.0
820.72,0.0
820.7280000000001,0.0
820.7360000000001,0.0
820.744,0.0
820.7520000000001,0.0
820.7600000000001,0.0
820.768,0.0
820.7760000000001,0.0
820.7840000000001,0.0
820.792,0.0
820.8000000000001,0.0
820.8080000000001,0.0
820.816,0.0
820.8240000000001,0.0
820.8320000000001,0.0
820.84,0.0
820.8480000000001,0.0
820.856,0.0
820.864,0.0
820.8720000000001,0.0
820.88,0.0
820.888,0.0
820.8960000000001,0.0
820.904,0.0
820.912,0.0
820.9200000000001,0.0
820.928,0.0
820.936,0.0
820.9440000000001,0.0
820.952,0.0
820.96,0.0
820.9680000000001,0.0
820.976,0.0
820.984,0.0
820.9920000000001,0.0
821.0,0.0
821.008,0.0
821.0160000000001,0.0
821.024,0.0
821.032,0.0
821.0400000000001,0.0
821.048,0.0
821.056,0.0
821.0640000000001,0.0
821.072,0.0
821.08,0.0
821.0880000000001,0.0
821.096,0.0
821.104,0.0
821.1120000000001,0.0
821.12,0.0
821.128,0.0
821.1360000000001,0.0
821.144,0.0
821.152,0.0
821.1600000000001,0.0
821.168,0.0
821.176,0.0
821.1840000000001,0.0
821.192,0.0
821.2,0.0
821.2080000000001,0.0
821.216,0.0
821.224,0.0
821.2320000000001,0.0
821.24,0.0
821.248,0.0
821.2560000000001,0.0
821.264,0.0
821.272,0.0
821.2800000000001,0.0
821.288,0.0
821.296,0.0
821.3040000000001,0.0
821.312,0.0
821.32,0.0
821.3280000000001,0.0
821.336,0.0
821.344,0.0
821.3520000000001,0.0
821.36,0.0
821.368,0.0
821.3760000000001,0.0
821.384,0.0
821.392,0.0
821.4000000000001,0.0
821.408,0.0
821.416,0.0
821.4240000000001,0.0
821.432,0.0
821.44,0.0
821.4480000000001,0.0
821.456,0.0
821.464,0.0
821.4720000000001,0.0
821.48,0.0
821.488,0.0
821.4960000000001,0.0
821.504,0.0
821.5120000000001,0.0
821.5200000000001,0.0
821.528,0.0
821.5360000000001,0.0
821.5440000000001,0.0
821.552,0.0
821.5600000000001,0.0
821.5680000000001,0.0
821.576,0.0
821.5840000000001,0.0
821.5920000000001,0.0
821.6,0.0
821.6080000000001,0.0
821.6160000000001,0.0
821.624,0.0
821.6320000000001,0.0
821.6400000000001,0.0
821.648,0.0
821.6560000000001,0.0
821.6640000000001,0.0
821.672,0.0
821.6800000000001,0.0
821.6880000000001,0.0
821.696,0.0
821.7040000000001,0.0
821.7120000000001,0.0
821.72,0.0
821.7280000000001,0.0
821.7360000000001,0.0
821.744,0.0
821.7520000000001,0.0
821.7600000000001,0.0
821.768,0.0
821.7760000000001,0.0
821.7840000000001,0.0
821.792,0.0
821.8000000000001,0.0
821.8080000000001,0.0
821.816,0.0
821.8240000000001,0.0
821.8320000000001,0.0
821.84,0.0
821.8480000000001,0.0
821.856,0.0
821.864,0.0
821.8720000000001,0.0
821.88,0.0
821.888,0.0
821.8960000000001,0.0
821.904,0.0
821.912,0.0
821.9200000000001,0.0
821.928,0.0
821.936,0.0
821.9440000000001,0.0
821.952,0.0
821.96,0.0
821.9680000000001,0.0
821.976,0.0
821.984,0.0
821.9920000000001,0.0
822.0,0.0
822.008,0.0
822.0160000000001,0.0
822.024,0.0
822.032,0.0
822.0400000000001,0.0
822.048,0.0
822.056,0.0
822.0640000000001,0.0
822.072,0.0
822.08,0.0
822.0880000000001,0.0
822.096,0.0
822.104,0.0
822.1120000000001,0.0
822.12,0.0
822.128,0.0
822.1360000000001,0.0
822.144,0.0
822.152,0.0
822.1600000000001,0.0
822.168,0.0
822.176,0.0
822.1840000000001,0.0
822.192,0.0
822.2,0.0
822.2080000000001,0.0
822.216,0.0
822.224,0.0
822.2320000000001,0.0
822.24,0.0
822.248,0.0
822.2560000000001,0.0
822.264,0.0
822.272,0.0
822.2800000000001,0.0
822.288,0.0
822.296,0.0
822.3040000000001,0.0
822.312,0.0
822.32,0.0
822.3280000000001,0.0
822.336,0.0
822.344,0.0
822.3520000000001,0.0
822.36,0.0
822.368,0.0
822.3760000000001,0.0
822.384,0.0
822.392,0.0
822.4000000000001,0.0
822.408,0.0
822.416,0.0
822.4240000000001,0.0
822.432,0.0
822.44,0.0
822.4480000000001,0.0
822.456,0.0
822.464,0.0
822.4720000000001,0.0
822.48,0.0
822.488,0.0
822.4960000000001,0.0
822.504,0.0
822.5120000000001,0.0
822.5200000000001,0.0
822.528,0.0
822.5360000000001,0.0
822.5440000000001,0.0
822.552,0.0
822.5600000000001,0.0
822.5680000000001,0.0
822.576,0.0
822.5840000000001,0.0
822.5920000000001,0.0
822.6,0.0
822.6080000000001,0.0
822.6160000000001,0.0
822.624,0.0
822.6320000000001,0.0
822.6400000000001,0.0
822.648,0.0
822.6560000000001,0.0
822.6640000000001,0.0
822.672,0.0
822.6800000000001,0.0
822.6880000000001,0.0
822.696,0.0
822.7040000000001,0.0
822.7120000000001,0.0
822.72,0.0
822.7280000000001,0.0
822.7360000000001,0.0
822.744,0.0
822.7520000000001,0.0
822.7600000000001,0.0
822.768,0.0
822.7760000000001,0.0
822.7840000000001,0.0
822.792,0.0
822.8000000000001,0.0
822.8080000000001,0.0
822.816,0.0
822.8240000000001,0.0
822.8320000000001,0.0
822.84,0.0
822.8480000000001,0.0
822.856,0.0
822.864,0.0
822.8720000000001,0.0
822.88,0.0
822.888,0.0
822.8960000000001,0.0
822.904,0.0
822.912,0.0
822.9200000000001,0.0
822.928,0.0
822.936,0.0
822.9440000000001,0.0
822.952,0.0
822.96,0.0
822.9680000000001,0.0
822.976,0.0
822.984,0.0
822.9920000000001,0.0
823.0,0.0
823.008,0.0
823.0160000000001,0.0
823.024,0.0
823.032,0.0
823.0400000000001,0.0
823.048,0.0
823.056,0.0
823.0640000000001,0.0
823.072,0.0
823.08,0.0
823.0880000000001,0.0
823.096,0.0
823.104,0.0
823.1120000000001,0.0
823.12,0.0
823.128,0.0
823.1360000000001,0.0
823.144,0.0
823.152,0.0
823.1600000000001,0.0
823.168,0.0
823.176,0.0
823.1840000000001,0.0
823.192,0.0
823.2,0.0
823.2080000000001,0.0
823.216,0.0
823.224,0.0
823.2320000000001,0.0
823.24,0.0
823.248,0.0
823.2560000000001,0.0
823.264,0.0
823.272,0.0
823.2800000000001,0.0
823.288,0.0
823.296,0.0
823.3040000000001,0.0
823.312,0.0
823.32,0.0
823.3280000000001,0.0
823.336,0.0
823.344,0.0
823.3520000000001,0.0
823.36,0.0
823.368,0.0
823.3760000000001,0.0
823.384,0.0
823.392,0.0
823.4000000000001,0.0
823.408,0.0
823.416,0.0
823.4240000000001,0.0
823.432,0.0
823.44,0.0
823.4480000000001,0.0
823.456,0.0
823.464,0.0
823.4720000000001,0.0
823.48,0.0
823.488,0.0
823.4960000000001,0.0
823.504,0.0
823.5120000000001,0.0
823.5200000000001,0.0
823.528,0.0
823.5360000000001,0.0
823.5440000000001,0.0
823.552,0.0
823.5600000000001,0.0
823.5680000000001,0.0
823.576,0.0
823.5840000000001,0.0
823.5920000000001,0.0
823.6,0.0
823.6080000000001,0.0
823.6160000000001,0.0
823.624,0.0
823.6320000000001,0.0
823.6400000000001,0.0
823.648,0.0
823.6560000000001,0.0
823.6640000000001,0.0
823.672,0.0
823.6800000000001,0.0
823.6880000000001,0.0
823.696,0.0
823.7040000000001,0.0
823.7120000000001,0.0
823.72,0.0
823.7280000000001,0.0
823.7360000000001,0.0
823.744,0.0
823.7520000000001,0.0
823.7600000000001,0.0
823.768,0.0
823.7760000000001,0.0
823.7840000000001,0.0
823.792,0.0
823.8000000000001,0.0
823.8080000000001,0.0
823.816,0.0
823.8240000000001,0.0
823.8320000000001,0.0
823.84,0.0
823.8480000000001,0.0
823.856,0.0
823.864,0.0
823.8720000000001,0.0
823.88,0.0
823.888,0.0
823.8960000000001,0.0
823.904,0.0
823.912,0.0
823.9200000000001,0.0
823.928,0.0
823.936,0.0
823.9440000000001,0.0
823.952,0.0
823.96,0.0
823.9680000000001,0.0
823.976,0.0
823.984,0.0
823.9920000000001,0.0
824.0,0.1
824.008,0.2
824.0160000000001,0.4
824.024,0.5
824.032,0.7
824.0400000000001,1.0
824.048,1.1
824.056,1.2
824.0640000000001,1.4
824.072,1.5
824.08,1.7
824.0880000000001,2.0
824.096,2.0
824.104,2.0
824.1120000000001,2.0
824.12,2.0
824.128,2.0
824.1360000000001,2.0
824.144,3.4
824.152,4.8
824.1600000000001,6.2
824.168,7.7
824.176,9.1
824.1840000000001,10.5
824.192,12.0
824.2,12.8
824.2080000000001,13.7
824.216,14.5
824.224,15.4
824.2320000000001,16.2
824.24,18.0
824.248,18.2
824.2560000000001,18.5
824.264,18.8
824.272,19.1
824.2800000000001,19.4
824.288,20.0
824.296,20.2
824.3040000000001,20.5
824.312,20.8
824.32,21.1
824.3280000000001,21.4
824.336,22.0
824.344,22.1
824.3520000000001,22.2
824.36,22.4
824.368,22.5
824.3760000000001,22.7
824.384,22.8
824.392,23.0
824.4000000000001,23.0
824.408,23.0
824.416,23.0
824.4240000000001,23.0
824.432,23.0
824.44,23.0
824.4480000000001,23.1
824.456,23.2
824.464,23.4
824.4720000000001,23.5
824.48,23.7
824.488,24.0
824.4960000000001,24.0
824.504,24.0
824.5120000000001,24.0
824.5200000000001,24.0
824.528,24.0
824.5360000000001,24.0
824.5440000000001,24.0
824.552,24.0
824.5600000000001,24.0
824.5680000000001,24.0
824.576,24.0
824.5840000000001,24.0
824.5920000000001,24.0
824.6,24.0
824.6080000000001,24.0
824.6160000000001,24.0
824.624,24.0
824.6320000000001,24.0
824.6400000000001,24.0
824.648,24.1
824.6560000000001,24.2
824.6640000000001,24.4
824.672,24.5
824.6800000000001,24.7
824.6880000000001,25.0
824.696,25.0
824.7040000000001,25.0
824.7120000000001,25.0
824.72,25.0
824.7280000000001,25.0
824.7360000000001,25.0
824.744,25.0
824.7520000000001,25.0
824.7600000000001,25.0
824.768,25.0
824.7760000000001,25.0
824.7840000000001,25.0
824.792,25.0
824.8000000000001,25.1
824.8080000000001,25.2
824.816,25.4
824.8240000000001,25.5
824.8320000000001,25.7
824.84,26.0
824.8480000000001,26.0
824.856,26.0
824.864,26.0
824.8720000000001,26.0
824.88,26.0
824.888,26.0
824.8960000000001,26.0
824.904,26.0
824.912,26.0
824.9200000000001,26.0
824.928,26.0
824.936,26.0
824.9440000000001,26.0
824.952,26.0
824.96,26.0
824.9680000000001,26.0
824.976,26.0
824.984,26.0
824.9920000000001,26.0
825.0,26.0
825.008,26.0
825.0160000000001,26.0
825.024,26.0
825.032,26.0
825.0400000000001,26.0
825.048,26.0
825.056,26.0
825.0640000000001,26.0
825.072,26.0
825.08,26.0
825.0880000000001,26.0
825.096,26.0
825.104,26.0
825.1120000000001,26.0
825.12,26.0
825.128,26.0
825.1360000000001,26.0
825.144,26.0
825.152,26.0
825.1600000000001,26.0
825.168,26.0
825.176,26.0
825.1840000000001,26.0
825.192,26.0
825.2,26.0
825.2080000000001,26.0
825.216,26.0
825.224,26.0
825.2320000000001,26.0
825.24,26.0
825.248,26.0
825.2560000000001,26.0
825.264,26.0
825.272,26.0
825.2800000000001,26.0
825.288,26.0
825.296,26.0
825.3040000000001,26.0
825.312,26.0
825.32,26.0
825.3280000000001,26.0
825.336,26.0
825.344,26.0
825.3520000000001,26.0
825.36,26.0
825.368,26.0
825.3760000000001,26.0
825.384,26.0
825.392,26.0
825.4000000000001,25.8
825.408,25.7
825.416,25.5
825.4240000000001,25.4
825.432,25.2
825.44,25.0
825.4480000000001,24.4
825.456,23.8
825.464,23.2
825.4720000000001,22.7
825.48,22.1
825.488,21.0
825.4960000000001,20.1
825.504,19.2
825.5120000000001,18.4
825.5200000000001,17.5
825.528,16.7
825.5360000000001,15.8
825.5440000000001,15.0
825.552,13.5
825.5600000000001,12.1
825.5680000000001,10.7
825.576,9.2
825.5840000000001,7.8
825.5920000000001,5.0
825.6,4.5
825.6080000000001,4.1
825.6160000000001,3.7
825.624,3.2
825.6320000000001,2.8
825.6400000000001,2.0
825.648,1.7
825.6560000000001,1.4
825.6640000000001,1.1
825.672,0.8
825.6800000000001,0.5
825.6880000000001,0.0
825.696,0.0
825.7040000000001,0.0
825.7120000000001,0.0
825.72,0.0
825.7280000000001,0.0
825.7360000000001,0.0
825.744,0.0
825.7520000000001,0.0
825.7600000000001,0.0
825.768,0.0
825.7760000000001,0.0
825.7840000000001,0.0
825.792,0.0
825.8000000000001,0.0
825.8080000000001,0.0
825.816,0.0
825.8240000000001,0.0
825.8320000000001,0.0
825.84,0.0
825.8480000000001,0.0
825.8560000000001,0.0
825.864,0.0
825.8720000000001,0.0
825.88,0.0
825.888,0.0
825.8960000000001,0.0
825.904,0.0
825.912,0.0
825.9200000000001,0.0
825.928,0.0
825.936,0.0
825.9440000000001,0.0
825.952,0.0
825.96,0.0
825.9680000000001,0.0
825.976,0.0
825.984,0.0
825.9920000000001,0.0
826.0,0.0
826.008,0.0
826.0160000000001,0.0
826.024,0.0
826.032,0.0
826.0400000000001,0.0
826.048,0.0
826.056,0.0
826.0640000000001,0.0
826.072,0.0
826.08,0.0
826.0880000000001,0.0
826.096,0.0
826.104,0.0
826.1120000000001,0.0
826.12,0.0
826.128,0.0
826.1360000000001,0.0
826.144,0.0
826.152,0.0
826.1600000000001,0.0
826.168,0.0
826.176,0.0
826.1840000000001,0.0
826.192,0.0
826.2,0.0
826.2080000000001,0.0
826.216,0.0
826.224,0.0
826.2320000000001,0.0
826.24,0.0
826.248,0.0
826.2560000000001,0.0
826.264,0.0
826.272,0.0
826.2800000000001,0.0
826.288,0.0
826.296,0.0
826.3040000000001,0.0
826.312,0.0
826.32,0.0
826.3280000000001,0.0
826.336,0.0
826.344,0.0
826.3520000000001,0.0
826.36,0.0
826.368,0.0
826.3760000000001,0.0
826.384,0.0
826.392,0.0
826.4000000000001,0.0
826.408,0.0
826.416,0.0
826.4240000000001,0.0
826.432,0.0
826.44,0.0
826.4480000000001,0.0
826.456,0.0
826.464,0.0
826.4720000000001,0.0
826.48,0.0
826.488,0.0
826.4960000000001,0.0
826.504,0.0
826.5120000000001,0.0
826.5200000000001,0.0
826.528,0.0
826.5360000000001,0.0
826.5440000000001,0.0
826.552,0.0
826.5600000000001,0.0
826.5680000000001,0.0
826.576,0.0
826.5840000000001,0.0
826.5920000000001,0.0
826.6,0.0
826.6080000000001,0.0
826.6160000000001,0.0
826.624,0.0
826.6320000000001,0.0
826.6400000000001,0.0
826.648,0.0
826.6560000000001,0.0
826.6640000000001,0.0
826.672,0.0
826.6800000000001,0.0
826.6880000000001,0.0
826.696,0.0
826.7040000000001,0.0
826.7120000000001,0.0
826.72,0.0
826.7280000000001,0.0
826.7360000000001,0.0
826.744,0.0
826.7520000000001,0.0
826.7600000000001,0.0
826.768,0.0
826.7760000000001,0.0
826.7840000000001,0.0
826.792,0.0
826.8000000000001,0.0
826.8080000000001,0.0
826.816,0.0
826.8240000000001,0.0
826.8320000000001,0.0
826.84,0.0
826.8480000000001,0.0
826.8560000000001,0.0
826.864,0.0
826.8720000000001,0.0
826.88,0.0
826.888,0.0
826.8960000000001,0.0
826.904,0.0
826.912,0.0
826.9200000000001,0.0
826.928,0.0
826.936,0.0
826.9440000000001,0.0
826.952,0.0
826.96,0.0
826.9680000000001,0.0
826.976,0.0
826.984,0.0
826.9920000000001,0.0
827.0,0.0
827.008,0.0
827.0160000000001,0.0
827.024,0.0
827.032,0.0
827.0400000000001,0.0
827.048,0.0
827.056,0.0
827.0640000000001,0.0
827.072,0.0
827.08,0.0
827.0880000000001,0.0
827.096,0.0
827.104,0.0
827.1120000000001,0.0
827.12,0.0
827.128,0.0
827.1360000000001,0.0
827.144,0.0
827.152,0.0
827.1600000000001,0.0
827.168,0.0
827.176,0.0
827.1840000000001,0.0
827.192,0.0
827.2,0.0
827.2080000000001,0.0
827.216,0.0
827.224,0.0
827.2320000000001,0.0
827.24,0.0
827.248,0.0
827.2560000000001,0.0
827.264,0.0
827.272,0.0
827.2800000000001,0.0
827.288,0.0
827.296,0.0
827.3040000000001,0.0
827.312,0.0
827.32,0.0
827.3280000000001,0.0
827.336,0.0
827.344,0.0
827.3520000000001,0.0
827.36,0.0
827.368,0.0
827.3760000000001,0.0
827.384,0.0
827.392,0.0
827.4000000000001,0.0
827.408,0.0
827.416,0.0
827.4240000000001,0.0
827.432,0.0
827.44,0.0
827.4480000000001,0.0
827.456,0.0
827.464,0.0
827.4720000000001,0.0
827.48,0.0
827.488,0.0
827.4960000000001,0.0
827.504,0.0
827.5120000000001,0.0
827.5200000000001,0.0
827.528,0.0
827.5360000000001,0.0
827.5440000000001,0.0
827.552,0.0
827.5600000000001,0.0
827.5680000000001,0.0
827.576,0.0
827.5840000000001,0.0
827.5920000000001,0.0
827.6,0.0
827.6080000000001,0.0
827.6160000000001,0.0
827.624,0.0
827.6320000000001,0.0
827.6400000000001,0.0
827.648,0.0
827.6560000000001,0.0
827.6640000000001,0.0
827.672,0.0
827.6800000000001,0.0
827.6880000000001,0.0
827.696,0.0
827.7040000000001,0.0
827.7120000000001,0.0
827.72,0.0
827.7280000000001,0.0
827.7360000000001,0.0
827.744,0.0
827.7520000000001,0.0
827.7600000000001,0.0
827.768,0.0
827.7760000000001,0.0
827.7840000000001,0.0
827.792,0.0
827.8000000000001,0.0
827.8080000000001,0.0
827.816,0.0
827.8240000000001,0.0
827.8320000000001,0.0
827.84,0.0
827.8480000000001,1.4
827.8560000000001,2.8
827.864,4.2
827.8720000000001,5.7
827.88,7.1
827.888,10.0
827.8960000000001,11.0
827.904,12.0
827.912,13.0
827.9200000000001,14.0
827.928,15.0
827.936,17.0
827.9440000000001,17.2
827.952,17.5
827.96,17.8
827.9680000000001,18.1
827.976,18.4
827.984,18.7
827.9920000000001,19.0
828.0,19.2
828.008,19.5
828.0160000000001,19.8
828.024,20.1
828.032,20.4
828.0400000000001,21.0
828.048,21.1
828.056,21.2
828.0640000000001,21.4
828.072,21.5
828.08,21.7
828.0880000000001,22.0
828.096,22.0
828.104,22.0
828.1120000000001,22.0
828.12,22.0
828.128,22.0
828.1360000000001,22.0
828.144,22.0
828.152,22.0
828.1600000000001,22.0
828.168,22.0
828.176,22.0
828.1840000000001,22.0
828.192,22.0
828.2,22.1
828.2080000000001,22.2
828.216,22.4
828.224,22.5
828.2320000000001,22.7
828.24,23.0
828.248,23.0
828.2560000000001,23.0
828.264,23.0
828.272,23.0
828.2800000000001,23.0
828.288,23.0
828.296,23.0
828.3040000000001,23.0
828.312,23.0
828.32,23.0
828.3280000000001,23.0
828.336,23.0
828.344,23.0
828.3520000000001,23.0
828.36,23.0
828.368,23.0
828.3760000000001,23.0
828.384,23.0
828.392,23.0
828.4000000000001,23.0
828.408,23.0
828.416,23.0
828.4240000000001,23.0
828.432,23.0
828.44,23.0
828.4480000000001,23.0
828.456,23.0
828.464,23.0
828.4720000000001,23.0
828.48,23.0
828.488,23.0
828.4960000000001,23.1
828.504,23.2
828.5120000000001,23.4
828.5200000000001,23.5
828.528,23.7
828.5360000000001,24.0
828.5440000000001,24.0
828.552,24.0
828.5600000000001,24.0
828.5680000000001,24.0
828.576,24.0
828.5840000000001,24.0
828.5920000000001,24.0
828.6,24.0
828.6080000000001,24.0
828.6160000000001,24.0
828.624,24.0
828.6320000000001,24.0
828.6400000000001,24.0
828.648,24.0
828.6560000000001,24.0
828.6640000000001,24.0
828.672,24.0
828.6800000000001,24.0
828.6880000000001,24.0
828.696,24.0
828.7040000000001,24.0
828.7120000000001,24.0
828.72,24.0
828.7280000000001,24.0
828.7360000000001,24.0
828.744,24.0
828.7520000000001,24.0
828.7600000000001,24.0
828.768,24.0
828.7760000000001,24.0
828.7840000000001,24.0
828.792,24.0
828.8000000000001,24.0
828.8080000000001,24.0
828.816,24.0
828.8240000000001,24.0
828.8320000000001,24.0
828.84,24.0
828.8480000000001,24.0
828.8560000000001,24.0
828.864,24.0
828.8720000000001,24.0
828.88,24.0
828.888,24.0
828.8960000000001,24.0
828.904,24.0
828.912,24.0
828.9200000000001,24.0
828.928,24.0
828.936,24.0
828.9440000000001,24.0
828.952,24.0
828.96,24.0
828.9680000000001,24.0
828.976,24.0
828.984,24.0
828.9920000000001,24.0
829.0,24.0
829.008,24.0
829.0160000000001,24.0
829.024,24.0
829.032,24.0
829.0400000000001,24.0
829.048,24.0
829.056,24.0
829.0640000000001,24.0
829.072,24.0
829.08,24.0
829.0880000000001,24.0
829.096,24.0
829.104,24.0
829.1120000000001,24.0
829.12,24.0
829.128,24.0
829.1360000000001,24.0
829.144,24.0
829.152,24.0
829.1600000000001,24.0
829.168,24.0
829.176,24.0
829.1840000000001,24.0
829.192,24.0
829.2,24.0
829.2080000000001,24.0
829.216,24.0
829.224,24.0
829.2320000000001,24.0
829.24,24.0
829.248,23.8
829.2560000000001,23.7
829.264,23.5
829.272,23.4
829.2800000000001,23.2
829.288,23.0
829.296,22.7
829.3040000000001,22.4
829.312,22.1
829.32,21.8
829.3280000000001,21.5
829.336,21.2
829.344,21.0
829.3520000000001,20.2
829.36,19.5
829.368,18.8
829.3760000000001,18.1
829.384,17.4
829.392,16.0
829.4000000000001,14.2
829.408,12.5
829.416,10.8
829.4240000000001,9.1
829.432,7.4
829.44,4.0
829.4480000000001,3.5
829.456,3.1
829.464,2.7
829.4720000000001,2.2
829.48,1.8
829.488,1.0
829.4960000000001,0.8
829.504,0.7
829.5120000000001,0.5
829.5200000000001,0.4
829.528,0.2
829.5360000000001,0.1
829.5440000000001,0.0
829.552,0.0
829.5600000000001,0.0
829.5680000000001,0.0
829.576,0.0
829.5840000000001,0.0
829.5920000000001,0.0
829.6,0.0
829.6080000000001,0.0
829.6160000000001,0.0
829.624,0.0
829.6320000000001,0.0
829.6400000000001,0.0
829.648,0.0
829.6560000000001,0.0
829.6640000000001,0.0
829.672,0.0
829.6800000000001,0.0
829.6880000000001,0.0
829.696,0.0
829.7040000000001,0.0
829.7120000000001,0.0
829.72,0.0
829.7280000000001,0.0
829.7360000000001,0.0
829.744,0.0
829.7520000000001,0.0
829.7600000000001,0.0
829.768,0.0
829.7760000000001,0.0
829.7840000000001,0.0
829.792,0.0
829.8000000000001,0.0
829.8080000000001,0.0
829.816,0.0
829.8240000000001,0.0
829.8320000000001,0.0
829.84,0.0
829.8480000000001,0.0
829.8560000000001,0.0
829.864,0.0
829.8720000000001,0.0
829.88,0.0
829.888,0.0
829.8960000000001,0.0
829.904,0.0
829.912,0.0
829.9200000000001,0.0
829.928,0.0
829.936,0.0
829.9440000000001,0.0
829.952,0.0
829.96,0.0
829.9680000000001,0.0
829.976,0.0
829.984,0.0
829.9920000000001,0.0
830.0,0.0
830.008,0.0
830.0160000000001,0.0
830.024,0.0
830.032,0.0
830.0400000000001,0.0
830.048,0.0
830.056,0.0
830.0640000000001,0.0
830.072,0.0
830.08,0.0
830.0880000000001,0.0
830.096,0.0
830.104,0.0
830.1120000000001,0.0
830.12,0.0
830.128,0.0
830.1360000000001,0.0
830.144,0.0
830.152,0.0
830.1600000000001,0.0
830.168,0.0
830.176,0.0
830.1840000000001,0.0
830.192,0.0
830.2,1.7
830.2080000000001,3.4
830.216,5.1
830.224,6.8
830.2320000000001,8.5
830.24,12.0
830.248,12.8
830.2560000000001,13.7
830.264,14.5
830.272,15.4
830.2800000000001,16.2
830.288,18.0
830.296,18.2
830.3040000000001,18.5
830.312,18.8
830.32,19.1
830.3280000000001,19.4
830.336,20.0
830.344,20.1
830.3520000000001,20.2
830.36,20.4
830.368,20.5
830.3760000000001,20.7
830.384,20.8
830.392,21.0
830.4000000000001,21.1
